title,director,genre_1,genre_2,actors,movie_release,average_rating,top_reviewer,top_review_rating,top_review_text,poster_url,release_date
Zootopia,Byron Howard,Animation,Comedy,Jason Bateman,2016,3.7,#1 gizmo fan,4.5,THE FUCKING GODFATHER SCENE,https://a.ltrbxd.com/resized/film-poster/1/9/2/4/1/0/192410-zootopia-0-230-0-345-crop.jpg?v=e22eae9a2a,2025-02-07
Zootopia,Byron Howard,Animation,Comedy,Jason Bateman,2016,3.7,#1 gizmo fan,5.0,I want Jason Bateman's voice to eat me,https://a.ltrbxd.com/resized/film-poster/1/9/2/4/1/0/192410-zootopia-0-230-0-345-crop.jpg?v=e22eae9a2a,2025-02-07
Isle of Dogs,Wes Anderson,Comedy,Animation,Bryan Cranston,2018,4.0,gal pacino,3.5,pretty bold of wes anderson to make a film about how propaganda is bad while simultaneously inserting blatant anti-cat propaganda throughout said film 🤔,https://a.ltrbxd.com/resized/sm/upload/z2/5l/zn/to/uMcbu3qVseJGH24xUAyIVzmcQV4-0-230-0-345-crop.jpg?v=8bc488a9ff,2025-02-08
Isle of Dogs,Wes Anderson,Comedy,Animation,Bryan Cranston,2018,4.0,luke livermore,4.0,"a dog: *sneezes*
me literally every single time throughout this entire film: bless you",https://a.ltrbxd.com/resized/sm/upload/z2/5l/zn/to/uMcbu3qVseJGH24xUAyIVzmcQV4-0-230-0-345-crop.jpg?v=8bc488a9ff,2025-02-08
Black Panther: Wakanda Forever,Ryan Coogler,Adventure,Science Fiction,Letitia Wright,2022,3.3,Lenny,3.0,"They took the ""forever"" in Wakanda Forever literally, because this film feels like eternity.",https://a.ltrbxd.com/resized/film-poster/4/3/5/4/6/0/435460-black-panther-wakanda-forever-0-230-0-345-crop.jpg?v=27db1e3d45,2025-02-09
Black Panther: Wakanda Forever,Ryan Coogler,Adventure,Science Fiction,Letitia Wright,2022,3.3,Alex Hunter,4.0,"75% of this is actually shot like a movie. 
Seriously tho, I was shocked by how mature, creative and real this was.",https://a.ltrbxd.com/resized/film-poster/4/3/5/4/6/0/435460-black-panther-wakanda-forever-0-230-0-345-crop.jpg?v=27db1e3d45,2025-02-09
Black Panther: Wakanda Forever,Ryan Coogler,Adventure,Science Fiction,Letitia Wright,2022,3.3,flo,4.0,namor has to be full of microplastics,https://a.ltrbxd.com/resized/film-poster/4/3/5/4/6/0/435460-black-panther-wakanda-forever-0-230-0-345-crop.jpg?v=27db1e3d45,2025-02-09
The Shape of Water,Guillermo del Toro,Fantasy,Drama,Sally Hawkins,2017,3.7,fran hoepfner,3.5,"someone has finally dared to ask ""what if Lilo & Stitch was rated R?""",https://a.ltrbxd.com/resized/sm/upload/f0/2f/4e/am/bxVvUHI1A9PWoVfEBZko6FZPv5A-0-230-0-345-crop.jpg?v=b150ad168f,2025-02-10
The Shape of Water,Guillermo del Toro,Fantasy,Drama,Sally Hawkins,2017,3.7,georgina,5.0,elisa’s friends didn’t kinkshame her at all even when she literally fucked a fish and that’s the kind of love and support I need in my life,https://a.ltrbxd.com/resized/sm/upload/f0/2f/4e/am/bxVvUHI1A9PWoVfEBZko6FZPv5A-0-230-0-345-crop.jpg?v=b150ad168f,2025-02-10
The Shape of Water,Guillermo del Toro,Fantasy,Drama,Sally Hawkins,2017,3.7,KYK,3.0,"dude got out of the bath and went straight to the movies by himself, soaking wet and naked. gotta respect it.",https://a.ltrbxd.com/resized/sm/upload/f0/2f/4e/am/bxVvUHI1A9PWoVfEBZko6FZPv5A-0-230-0-345-crop.jpg?v=b150ad168f,2025-02-10
Smile,Parker Finn,Horror,Mystery,Sosie Bacon,2022,2.8,Weena,3.5,I would simply close my eyes. Rip to everyone in this movie but I'm different,https://a.ltrbxd.com/resized/film-poster/7/9/3/8/8/3/793883-smile-0-230-0-345-crop.jpg?v=54791d7575,2025-02-11
Smile,Parker Finn,Horror,Mystery,Sosie Bacon,2022,2.8,william,3.0,"This is so mid-2000’s style horror that it’s almost camp. No plot, no logic, just jump scares and the most thinly veiled messaging about trauma EVER! And you just know this movie is gonna EAT at 12 year old childrens’ birthday sleepovers across the globe",https://a.ltrbxd.com/resized/film-poster/7/9/3/8/8/3/793883-smile-0-230-0-345-crop.jpg?v=54791d7575,2025-02-11
Smile,Parker Finn,Horror,Mystery,Sosie Bacon,2022,2.8,Haunted Hippie,3.0,The real trauma was the trauma we traumaed along the trauma,https://a.ltrbxd.com/resized/film-poster/7/9/3/8/8/3/793883-smile-0-230-0-345-crop.jpg?v=54791d7575,2025-02-11
